match_id,date,season,home_team,away_team,home_elo,away_elo,elo_diff,home_form_l5,away_form_l5,home_form_l5_home,away_form_l5_away,home_avg_goals_l10,away_avg_goals_l10,home_avg_conceded_l10,away_avg_conceded_l10,h2h_home_wins,h2h_draws,h2h_away_wins,h2h_total_matches,home_advantage,home_shots_efficiency_l10,away_shots_efficiency_l10,home_corner_dominance_l10,away_corner_dominance_l10,home_discipline_risk_l10,away_discipline_risk_l10,home_first_half_strength_l10,away_first_half_strength_l10,home_defensive_pressure_l10,away_defensive_pressure_l10,outcome
D1_20221001_Freiburg_Mainz,2022-10-01,2223,Freiburg,Mainz,1577.5,1506.2,71.29999999999995,0.8,0.5,0.4,0.8,1.6,1.4,1.4,1.4,0.0,1.0,0.0,2,0.5138,0.3819,0.3406,0.5098,0.5532,1.4,2.2,0.1875,0.4286,11.2,11.8,0
D1_20221002_Hertha_Hoffenheim,2022-10-02,2223,Hertha,Hoffenheim,1410.5,1501.3,-90.79999999999995,0.4,0.7,0.4,0.3,1.0,1.8,1.4,2.0,0.5,0.0,0.5,2,0.3737,0.3364,0.3869,0.4091,0.5054,2.7,2.5,0.4,0.5556,13.3,11.2,1
D1_20221002_Schalke 04_Augsburg,2022-10-02,2223,Schalke 04,Augsburg,1479.1,1457.8,21.299999999999955,0.4,0.4,0.5,0.6,1.1429,0.8,2.0,1.9,0.33,0.33,0.33,0,0.4902,0.3247,0.3118,0.3333,0.4396,2.5714,2.5,0.5,0.375,11.2857,13.1,2
D1_20221007_Hoffenheim_Werder Bremen,2022-10-07,2223,Hoffenheim,Werder Bremen,1501.7,1511.2,-9.5,0.6,0.5,0.7,0.75,1.6,2.25,1.7,1.625,0.33,0.33,0.33,0,0.544,0.3676,0.4747,0.5326,0.4231,2.5,2.125,0.625,0.5,11.1,11.375,2
D1_20221008_Dortmund_Bayern Munich,2022-10-08,2223,Dortmund,Bayern Munich,1601.1,1644.7,-43.600000000000136,0.6,0.5,0.8,0.6,1.6,2.7,1.2,1.0,0.0,0.0,1.0,2,0.4306,0.3926,0.4188,0.5321,0.717,2.0,1.8,0.375,0.7407,13.2,10.0,1
D1_20221008_Augsburg_Wolfsburg,2022-10-08,2223,Augsburg,Wolfsburg,1479.1,1466.3,12.799999999999955,0.6,0.4,0.4,0.4,1.0,1.1,1.7,1.6,0.5,0.0,0.5,2,0.3946,0.3222,0.32,0.4286,0.3947,3.2,1.9,0.5,0.5455,12.8,13.5,1
D1_20221008_Bochum_Ein Frankfurt,2022-10-08,2223,Bochum,Ein Frankfurt,1391.8,1510.1,-118.29999999999995,0.1,0.8,0.3,0.6,0.9,1.9,2.7,1.6,0.5,0.0,0.5,2,0.3388,0.3628,0.3387,0.5056,0.5185,1.5,1.6,0.5556,0.5263,11.2,10.7,0
D1_20221008_Leverkusen_Schalke 04,2022-10-08,2223,Leverkusen,Schalke 04,1525.6,1457.7,67.89999999999986,0.4,0.3,0.3,0.25,1.5,1.25,1.9,2.125,0.33,0.33,0.33,0,0.6045,0.4286,0.3226,0.551,0.3763,2.8,2.5,0.4,0.5,13.3,11.125,0
D1_20221008_Mainz_RB Leipzig,2022-10-08,2223,Mainz,RB Leipzig,1497.5,1557.0,-59.5,0.3,0.6,0.5,0.2,1.2,1.8,1.5,1.3,0.5,0.0,0.5,2,0.4603,0.3588,0.4027,0.5618,0.6162,2.6,1.6,0.3333,0.4444,11.6,13.0,1
D1_20221009_Hertha_Freiburg,2022-10-09,2223,Hertha,Freiburg,1410.1,1586.2,-176.10000000000014,0.5,0.8,0.3,0.7,1.0,1.4,1.4,1.2,0.0,0.0,1.0,2,0.3681,0.3246,0.3784,0.3636,0.5049,2.8,1.6,0.5,0.2857,13.4,11.5,1
D1_20221009_Stuttgart_Union Berlin,2022-10-09,2223,Stuttgart,Union Berlin,1422.4,1613.5,-191.0999999999999,0.3,0.7,0.4,0.7,1.3,2.2,1.6,0.9,0.0,1.0,0.0,2,0.3808,0.3493,0.3969,0.4466,0.4388,3.6,1.5,0.5385,0.5909,10.9,9.4,2
D1_20221009_M'gladbach_FC Koln,2022-10-09,2223,M'gladbach,FC Koln,1522.7,1550.0,-27.299999999999955,0.4,0.6,0.8,0.5,1.7,1.5,1.2,1.3,0.0,0.0,1.0,2,0.5379,0.4964,0.3667,0.4563,0.5846,1.5,2.4,0.5294,0.2667,11.7,11.9,0
D1_20221014_Schalke 04_Hoffenheim,2022-10-14,2223,Schalke 04,Hoffenheim,1448.9,1481.6,-32.69999999999982,0.3,0.4,0.375,0.3,1.1111,1.5,2.3333,1.5,0.33,0.33,0.33,0,0.3075,0.3263,0.3643,0.3838,0.5412,2.3333,2.7,0.5,0.6,10.8889,11.9,2
D1_20221015_Ein Frankfurt_Leverkusen,2022-10-15,2223,Ein Frankfurt,Leverkusen,1493.3,1534.4,-41.100000000000136,0.6,0.4,0.5,0.5,1.8,1.5,1.8,1.7,0.5,0.0,0.5,2,0.3895,0.3419,0.4275,0.4595,0.5495,1.6,2.9,0.5556,0.4667,11.2,13.6,0
D1_20221015_Stuttgart_Bochum,2022-10-15,2223,Stuttgart,Bochum,1410.5,1408.7,1.7999999999999545,0.2,0.3,0.2,0.0,1.1,1.0,1.5,2.6,0.0,1.0,0.0,2,0.5082,0.35,0.3519,0.4444,0.5106,3.9,1.7,0.5455,0.4,10.9,11.0,0
D1_20221015_Werder Bremen_Mainz,2022-10-15,2223,Werder Bremen,Mainz,1531.2,1495.7,35.5,0.7,0.4,0.375,0.6,2.2222,1.1,1.5556,1.5,0.33,0.33,0.33,0,0.3941,0.4673,0.3465,0.4286,0.5476,2.2222,2.6,0.5,0.3636,11.4444,10.9,2
D1_20221015_Wolfsburg_M'gladbach,2022-10-15,2223,Wolfsburg,M'gladbach,1471.3,1535.4,-64.10000000000014,0.5,0.5,0.5,0.4,1.1,2.1,1.7,1.3,0.0,0.5,0.5,2,0.4086,0.3364,0.4823,0.4034,0.5096,2.0,1.7,0.5455,0.4762,14.2,12.5,1
D1_20221015_RB Leipzig_Hertha,2022-10-15,2223,RB Leipzig,Hertha,1558.9,1413.6,145.30000000000018,0.5,0.6,0.9,0.3,1.5,1.1,1.4,1.4,1.0,0.0,0.0,2,0.6975,0.3741,0.3391,0.5859,0.3976,1.6,2.7,0.4667,0.4545,12.6,12.9,0
D1_20221016_Bayern Munich_Freiburg,2022-10-16,2223,Bayern Munich,Freiburg,1647.2,1582.7,64.5,0.5,0.7,0.7,0.8,2.7,1.5,1.0,1.0,1.0,0.0,0.0,2,0.7738,0.4266,0.4,0.6887,0.5051,2.2,1.6,0.7037,0.3333,10.0,11.5,0
D1_20221016_FC Koln_Augsburg,2022-10-16,2223,FC Koln,Augsburg,1537.3,1474.1,63.200000000000045,0.5,0.7,0.5,0.6,1.7,1.1,1.7,1.4,0.5,0.0,0.5,2,0.5903,0.3551,0.3235,0.5462,0.4851,3.0,3.5,0.2941,0.4545,11.5,13.1,0
D1_20221016_Union Berlin_Dortmund,2022-10-16,2223,Union Berlin,Dortmund,1625.4,1598.5,26.90000000000009,0.7,0.5,0.9,0.6,1.9,1.5,0.8,1.3,0.0,0.0,1.0,2,0.5033,0.408,0.3929,0.4421,0.5575,1.6,2.2,0.5263,0.3333,9.4,12.8,0
D1_20221021_Mainz_FC Koln,2022-10-21,2223,Mainz,FC Koln,1517.6,1546.3,-28.700000000000045,0.4,0.5,0.4,0.5,1.1,1.9,1.3,1.7,0.0,0.5,0.5,2,0.5247,0.36,0.3824,0.5366,0.55,2.6,2.8,0.3636,0.2632,10.1,11.5,0
D1_20221022_Augsburg_RB Leipzig,2022-10-22,2223,Augsburg,RB Leipzig,1465.1,1565.2,-100.10000000000014,0.7,0.7,0.3,0.2,1.1,1.7,1.6,1.5,0.0,0.5,0.5,2,0.3156,0.3267,0.3566,0.4851,0.5825,3.7,1.7,0.4545,0.5882,12.2,12.4,1
D1_20221022_Dortmund_Stuttgart,2022-10-22,2223,Dortmund,Stuttgart,1588.1,1422.0,166.0999999999999,0.3,0.3,0.7,0.4,1.3,1.3,1.4,1.5,1.0,0.0,0.0,2,0.6623,0.4028,0.3333,0.5574,0.4483,2.4,3.8,0.3846,0.5385,12.7,11.6,0
D1_20221022_Freiburg_Werder Bremen,2022-10-22,2223,Freiburg,Werder Bremen,1573.8,1509.3,64.5,0.5,0.5,0.5,0.8,1.4,2.0,1.3,1.6,0.33,0.33,0.33,0,0.5386,0.406,0.4463,0.4894,0.4333,1.5,2.1,0.3571,0.5,11.7,11.4,0
D1_20221022_Hoffenheim_Bayern Munich,2022-10-22,2223,Hoffenheim,Bayern Munich,1500.7,1656.2,-155.5,0.6,0.6,0.7,0.6,1.7,3.0,1.0,0.8,0.0,0.5,0.5,2,0.3599,0.3784,0.4313,0.5698,0.6471,2.7,2.0,0.5882,0.6333,12.3,10.4,2
D1_20221022_Leverkusen_Wolfsburg,2022-10-22,2223,Leverkusen,Wolfsburg,1521.1,1469.7,51.399999999999864,0.4,0.6,0.3,0.3,1.4,1.1,2.1,1.7,0.5,0.0,0.5,2,0.5654,0.424,0.3363,0.5357,0.4492,3.4,2.2,0.5,0.5455,13.4,14.3,1
D1_20221022_M'gladbach_Ein Frankfurt,2022-10-22,2223,M'gladbach,Ein Frankfurt,1537.1,1506.6,30.5,0.6,0.6,0.8,0.6,1.8,2.1,1.4,1.7,0.0,0.5,0.5,2,0.4965,0.4848,0.379,0.4862,0.4955,1.9,1.6,0.4444,0.4286,12.6,11.4,2
D1_20221023_Bochum_Union Berlin,2022-10-23,2223,Bochum,Union Berlin,1397.2,1635.8,-238.5999999999999,0.3,0.8,0.3,0.7,0.9,1.8,2.7,0.6,0.0,0.0,1.0,2,0.345,0.3333,0.3689,0.5,0.4423,1.8,1.4,0.5556,0.5556,10.4,9.2,0
D1_20221023_Hertha_Schalke 04,2022-10-23,2223,Hertha,Schalke 04,1407.3,1429.9,-22.600000000000136,0.4,0.2,0.4,0.2,1.2,1.0,1.5,2.4,0.33,0.33,0.33,0,0.4968,0.3386,0.3028,0.3956,0.3889,2.8,2.3,0.3333,0.5,13.5,10.6,0
D1_20221028_Werder Bremen_Hertha,2022-10-28,2223,Werder Bremen,Hertha,1500.3,1419.8,80.5,0.5,0.5,0.3,0.3,1.8,1.3,1.6,1.3,0.33,0.33,0.33,0,0.4006,0.4215,0.3411,0.3956,0.3978,2.4,3.0,0.4444,0.3077,11.7,12.6,0
D1_20221029_Wolfsburg_Bochum,2022-10-29,2223,Wolfsburg,Bochum,1476.2,1419.3,56.90000000000009,0.5,0.5,0.5,0.0,1.1,1.0,1.7,2.6,0.5,0.0,0.5,2,0.5197,0.3486,0.3761,0.4615,0.4898,2.1,1.7,0.5455,0.5,14.8,9.8,0
D1_20221029_Stuttgart_Augsburg,2022-10-29,2223,Stuttgart,Augsburg,1416.3,1465.1,-48.799999999999955,0.2,0.6,0.3,0.6,1.2,1.4,1.9,1.5,0.5,0.0,0.5,2,0.4962,0.3282,0.3333,0.4545,0.4845,3.6,4.7,0.5,0.4286,11.4,12.0,0
D1_20221029_Ein Frankfurt_Dortmund,2022-10-29,2223,Ein Frankfurt,Dortmund,1528.3,1593.8,-65.5,0.8,0.5,0.7,0.4,2.3,1.7,1.2,1.4,0.0,0.0,1.0,2,0.3943,0.3788,0.4267,0.4952,0.5827,1.6,2.3,0.5217,0.4118,11.2,12.2,2
D1_20221029_Bayern Munich_Mainz,2022-10-29,2223,Bayern Munich,Mainz,1669.7,1530.4,139.29999999999995,0.7,0.6,0.8,0.6,2.6,1.4,0.7,1.2,0.5,0.0,0.5,2,0.7798,0.4313,0.3622,0.6311,0.5301,2.2,2.4,0.6154,0.4286,10.6,10.4,0
D1_20221029_RB Leipzig_Leverkusen,2022-10-29,2223,RB Leipzig,Leverkusen,1565.2,1514.5,50.700000000000045,0.6,0.4,0.9,0.3,1.9,1.6,1.7,2.2,0.5,0.0,0.5,2,0.6282,0.3704,0.4231,0.5588,0.5357,1.7,3.0,0.4737,0.5,12.5,12.5,0
D1_20221030_Union Berlin_M'gladbach,2022-10-30,2223,Union Berlin,M'gladbach,1613.8,1515.3,98.5,0.6,0.5,0.9,0.4,1.6,1.6,0.7,1.6,1.0,0.0,0.0,2,0.5879,0.3636,0.4836,0.4571,0.4815,1.5,2.1,0.5625,0.4375,8.9,13.4,0
D1_20221030_Schalke 04_Freiburg,2022-10-30,2223,Schalke 04,Freiburg,1417.4,1582.7,-165.29999999999995,0.0,0.6,0.3,0.6,1.0,1.2,2.3,1.3,0.33,0.33,0.33,0,0.2657,0.2946,0.3885,0.4312,0.4944,2.0,1.7,0.5,0.4167,11.2,11.6,2
D1_20221030_FC Koln_Hoffenheim,2022-10-30,2223,FC Koln,Hoffenheim,1533.6,1487.2,46.399999999999864,0.5,0.4,0.7,0.5,1.6,1.6,2.1,0.9,0.0,0.0,1.0,2,0.4497,0.3929,0.3791,0.5126,0.587,3.6,2.3,0.3125,0.5625,11.8,11.3,1
D1_20221104_M'gladbach_Stuttgart,2022-11-04,2223,M'gladbach,Stuttgart,1507.6,1429.9,77.69999999999982,0.3,0.4,0.6,0.3,1.5,1.2,1.6,1.8,0.0,0.5,0.5,2,0.4908,0.4609,0.2973,0.4545,0.4787,2.1,3.5,0.5333,0.5,13.9,12.0,0
D1_20221105_Mainz_Wolfsburg,2022-11-05,2223,Mainz,Wolfsburg,1523.9,1485.4,38.5,0.5,0.7,0.5,0.4,1.6,1.5,1.8,1.5,0.5,0.0,0.5,2,0.5407,0.3538,0.3548,0.5114,0.5,2.4,2.1,0.4375,0.5333,10.0,15.8,2
D1_20221105_Hoffenheim_RB Leipzig,2022-11-05,2223,Hoffenheim,RB Leipzig,1493.6,1574.6,-81.0,0.4,0.8,0.5,0.2,1.4,1.9,0.8,1.5,0.5,0.0,0.5,2,0.4331,0.3551,0.375,0.5495,0.5859,2.7,1.6,0.5714,0.4737,11.4,11.4,2
D1_20221105_Werder Bremen_Schalke 04,2022-11-05,2223,Werder Bremen,Schalke 04,1508.7,1404.3,104.40000000000009,0.6,0.0,0.4,0.2,1.7,0.8,1.4,2.3,0.33,0.33,0.33,0,0.5173,0.3969,0.2818,0.4086,0.4375,2.2,1.9,0.4118,0.5,11.8,11.1,0
D1_20221105_Dortmund_Bochum,2022-11-05,2223,Dortmund,Bochum,1611.4,1410.1,201.30000000000018,0.5,0.4,0.7,0.0,1.6,0.8,1.4,2.7,0.0,0.5,0.5,2,0.7535,0.4155,0.3611,0.6098,0.4948,2.5,1.7,0.5,0.375,12.1,9.2,0
D1_20221105_Augsburg_Ein Frankfurt,2022-11-05,2223,Augsburg,Ein Frankfurt,1451.5,1510.7,-59.200000000000045,0.4,0.6,0.4,0.7,1.3,2.3,1.6,1.3,0.0,1.0,0.0,2,0.3308,0.3333,0.4043,0.47,0.4951,4.3,2.0,0.4615,0.5652,12.0,11.2,2
D1_20221105_Hertha_Bayern Munich,2022-11-05,2223,Hertha,Bayern Munich,1411.4,1676.1,-264.6999999999998,0.4,0.9,0.5,0.6,1.2,3.0,1.3,0.9,0.0,0.0,1.0,2,0.2463,0.315,0.4481,0.4086,0.625,3.0,2.1,0.25,0.5667,12.9,10.7,2
D1_20221106_Leverkusen_Union Berlin,2022-11-06,2223,Leverkusen,Union Berlin,1505.0,1621.5,-116.5,0.3,0.6,0.4,0.6,1.5,1.8,2.2,0.8,0.0,1.0,0.0,2,0.4873,0.4144,0.3772,0.5125,0.463,3.2,1.8,0.4667,0.5,11.8,8.6,0
D1_20221106_Freiburg_FC Koln,2022-11-06,2223,Freiburg,FC Koln,1595.7,1527.2,68.5,0.7,0.5,0.7,0.4,1.3,1.5,1.0,2.0,0.0,0.5,0.5,2,0.5862,0.3944,0.3964,0.4778,0.4958,1.8,3.3,0.3846,0.3333,12.6,12.0,0
D1_20221108_Wolfsburg_Dortmund,2022-11-08,2223,Wolfsburg,Dortmund,1507.5,1616.2,-108.70000000000005,0.7,0.7,0.6,0.4,1.8,1.7,1.5,1.1,0.0,0.0,1.0,2,0.3749,0.3475,0.4126,0.4414,0.6066,2.1,2.2,0.5,0.5882,16.3,12.6,0
D1_20221108_Bayern Munich_Werder Bremen,2022-11-08,2223,Bayern Munich,Werder Bremen,1685.0,1516.2,168.79999999999995,0.9,0.6,0.8,0.7,2.6,1.6,1.1,1.3,0.33,0.33,0.33,0,0.82,0.4265,0.3906,0.6505,0.3956,2.1,2.4,0.6154,0.5,11.0,11.7,0
D1_20221108_Bochum_M'gladbach,2022-11-08,2223,Bochum,M'gladbach,1405.3,1516.1,-110.79999999999995,0.4,0.5,0.5,0.3,0.8,1.7,2.3,1.7,0.0,0.0,1.0,2,0.3975,0.3235,0.4609,0.5106,0.4444,1.7,2.2,0.375,0.5294,9.3,14.4,0
D1_20221108_Stuttgart_Hertha,2022-11-08,2223,Stuttgart,Hertha,1421.5,1402.5,19.0,0.4,0.3,0.5,0.3,1.3,1.4,2.0,1.5,0.0,0.5,0.5,2,0.4735,0.3007,0.3448,0.4796,0.3804,3.2,2.5,0.5385,0.3571,12.1,13.1,0
D1_20221109_Schalke 04_Mainz,2022-11-09,2223,Schalke 04,Mainz,1396.8,1501.9,-105.10000000000014,0.0,0.5,0.2,0.4,0.9,1.4,2.5,2.0,0.33,0.33,0.33,0,0.2684,0.2667,0.3182,0.4706,0.5368,1.8,2.3,0.4444,0.4286,10.9,9.3,0
D1_20221109_FC Koln_Leverkusen,2022-11-09,2223,FC Koln,Leverkusen,1518.4,1521.8,-3.3999999999998636,0.3,0.5,0.6,0.3,1.4,2.0,2.1,1.9,0.5,0.5,0.0,2,0.4339,0.3964,0.4722,0.469,0.4756,3.3,3.2,0.3571,0.35,11.4,11.7,2
D1_20221109_Ein Frankfurt_Hoffenheim,2022-11-09,2223,Ein Frankfurt,Hoffenheim,1528.6,1476.7,51.899999999999864,0.6,0.3,0.6,0.6,2.4,1.2,1.3,1.1,0.0,0.5,0.5,2,0.4882,0.4266,0.3381,0.5306,0.5729,2.1,2.7,0.5833,0.5,11.8,10.8,0
D1_20221109_RB Leipzig_Freiburg,2022-11-09,2223,RB Leipzig,Freiburg,1591.5,1604.5,-13.0,0.8,0.7,1.0,0.6,2.1,1.4,1.4,1.0,0.0,1.0,0.0,2,0.6368,0.4161,0.3973,0.5106,0.5,1.7,1.6,0.4762,0.2857,10.9,12.8,0
D1_20221109_Union Berlin_Augsburg,2022-11-09,2223,Union Berlin,Augsburg,1604.8,1433.6,171.20000000000005,0.6,0.2,0.9,0.4,1.6,1.3,1.2,1.6,0.0,0.5,0.5,2,0.6893,0.3604,0.3514,0.54,0.4563,2.0,4.1,0.4375,0.4615,8.9,11.6,1
D1_20221111_M'gladbach_Dortmund,2022-11-11,2223,M'gladbach,Dortmund,1499.6,1599.8,-100.20000000000005,0.3,0.6,0.6,0.2,1.7,1.6,1.8,1.3,0.5,0.0,0.5,2,0.4185,0.4407,0.4173,0.4902,0.6033,2.3,2.4,0.4706,0.5625,14.1,12.8,0
D1_20221112_Augsburg_Bochum,2022-11-12,2223,Augsburg,Bochum,1444.0,1421.8,22.200000000000045,0.2,0.4,0.4,0.0,1.5,1.0,1.7,2.3,0.5,0.0,0.5,2,0.4526,0.3774,0.32,0.4314,0.5104,4.4,1.6,0.5333,0.5,10.9,9.2,2
D1_20221112_Hertha_FC Koln,2022-11-12,2223,Hertha,FC Koln,1391.8,1498.1,-106.29999999999995,0.2,0.3,0.5,0.3,1.5,1.5,1.6,2.3,0.0,0.0,1.0,2,0.4257,0.3565,0.4016,0.382,0.5,2.6,3.2,0.4,0.4,13.1,10.9,0
D1_20221112_Hoffenheim_Wolfsburg,2022-11-12,2223,Hoffenheim,Wolfsburg,1467.3,1523.9,-56.600000000000136,0.3,0.8,0.3,0.6,1.3,2.0,1.5,1.3,1.0,0.0,0.0,2,0.4783,0.3465,0.3629,0.5895,0.4474,2.9,2.2,0.4615,0.5,10.8,15.5,2
D1_20221112_Leverkusen_Stuttgart,2022-11-12,2223,Leverkusen,Stuttgart,1542.1,1432.2,109.89999999999986,0.5,0.6,0.6,0.2,1.9,1.5,2.0,2.1,1.0,0.0,0.0,2,0.5744,0.4414,0.3082,0.439,0.4845,2.2,3.0,0.2105,0.5333,11.6,12.2,0
D1_20221112_Werder Bremen_RB Leipzig,2022-11-12,2223,Werder Bremen,RB Leipzig,1510.6,1603.6,-93.0,0.4,0.9,0.6,0.4,1.4,2.2,1.5,1.5,0.33,0.33,0.33,0,0.3582,0.3852,0.4173,0.3846,0.5111,2.3,1.5,0.5,0.4091,10.9,11.5,2
D1_20221112_Schalke 04_Bayern Munich,2022-11-12,2223,Schalke 04,Bayern Munich,1413.0,1690.7,-277.70000000000005,0.2,1.0,0.4,0.6,0.9,3.1,1.9,1.1,0.33,0.33,0.33,0,0.1796,0.2645,0.4053,0.4141,0.61,2.0,1.7,0.4444,0.6452,11.5,11.1,2
D1_20221113_Mainz_Ein Frankfurt,2022-11-13,2223,Mainz,Ein Frankfurt,1485.6,1538.0,-52.40000000000009,0.4,0.8,0.4,0.8,1.4,2.4,1.8,1.2,0.0,0.5,0.5,2,0.4569,0.3175,0.4247,0.5684,0.5158,2.3,1.8,0.4286,0.5833,9.7,12.3,1
D1_20221113_Freiburg_Union Berlin,2022-11-13,2223,Freiburg,Union Berlin,1592.5,1594.3,-1.7999999999999545,0.6,0.5,0.9,0.4,1.4,1.2,1.3,1.3,0.0,0.5,0.5,2,0.5325,0.3934,0.3333,0.4947,0.5859,1.8,2.1,0.2857,0.5,12.4,9.0,0
D1_20230120_RB Leipzig_Bayern Munich,2023-01-20,2223,RB Leipzig,Bayern Munich,1619.9,1699.1,-79.19999999999982,0.9,1.0,1.0,0.7,2.4,3.2,1.2,1.0,0.0,0.0,1.0,2,0.4612,0.4122,0.4031,0.5402,0.6082,1.6,1.5,0.4167,0.625,11.5,9.9,1
D1_20230121_FC Koln_Werder Bremen,2023-01-21,2223,FC Koln,Werder Bremen,1481.8,1494.3,-12.5,0.1,0.4,0.5,0.5,1.1,1.3,2.3,1.7,0.33,0.33,0.33,0,0.4881,0.4035,0.4071,0.4821,0.3765,3.2,2.2,0.2727,0.5385,11.1,10.2,0
D1_20230121_Wolfsburg_Freiburg,2023-01-21,2223,Wolfsburg,Freiburg,1541.9,1604.1,-62.19999999999982,0.9,0.8,0.7,0.4,2.0,1.5,1.0,1.2,0.0,0.0,1.0,2,0.4368,0.3719,0.4032,0.4159,0.5233,2.3,1.6,0.5,0.5333,15.6,11.8,0
D1_20230121_Union Berlin_Hoffenheim,2023-01-21,2223,Union Berlin,Hoffenheim,1582.7,1449.3,133.4000000000001,0.3,0.1,0.8,0.4,1.2,1.4,1.6,1.6,0.5,0.5,0.0,2,0.5666,0.3423,0.3521,0.6,0.6111,2.4,2.5,0.4167,0.5,9.6,10.5,0
D1_20230121_Stuttgart_Mainz,2023-01-21,2223,Stuttgart,Mainz,1424.8,1483.4,-58.600000000000136,0.4,0.3,0.6,0.2,1.4,1.4,2.2,1.9,0.5,0.5,0.0,2,0.4289,0.3071,0.3083,0.4835,0.5667,2.6,2.1,0.5,0.5,12.3,9.7,1
D1_20230121_Ein Frankfurt_Schalke 04,2023-01-21,2223,Ein Frankfurt,Schalke 04,1540.2,1404.6,135.60000000000014,0.7,0.2,0.6,0.1,2.1,0.8,1.3,2.0,0.33,0.33,0.33,0,0.6181,0.3944,0.2632,0.4947,0.3958,1.9,1.8,0.5714,0.375,12.5,10.8,0
D1_20230121_Bochum_Hertha,2023-01-21,2223,Bochum,Hertha,1443.2,1408.0,35.200000000000045,0.6,0.4,0.7,0.3,1.1,1.5,2.1,1.6,0.0,0.5,0.5,2,0.4605,0.3261,0.3707,0.4681,0.4388,1.5,2.8,0.4545,0.4667,9.4,12.9,0
D1_20230122_Dortmund_Augsburg,2023-01-22,2223,Dortmund,Augsburg,1583.8,1422.6,161.20000000000005,0.6,0.2,0.9,0.5,1.7,1.5,1.7,1.6,0.5,0.5,0.0,2,0.7246,0.4406,0.3675,0.6471,0.4327,2.3,4.3,0.5882,0.5333,12.5,10.3,0
D1_20230122_M'gladbach_Leverkusen,2023-01-22,2223,M'gladbach,Leverkusen,1515.6,1549.5,-33.90000000000009,0.4,0.7,0.8,0.3,2.1,1.9,1.9,1.7,0.0,0.0,1.0,2,0.4521,0.4741,0.4299,0.4752,0.4211,2.0,2.2,0.5238,0.2105,13.8,11.6,2
D1_20230124_Schalke 04_RB Leipzig,2023-01-24,2223,Schalke 04,RB Leipzig,1398.0,1618.9,-220.9000000000001,0.2,0.9,0.2,0.6,0.5,2.2,2.2,1.3,0.33,0.33,0.33,0,0.2255,0.2321,0.4097,0.4149,0.5696,1.9,1.6,0.4,0.3636,10.6,12.1,2
D1_20230124_Bayern Munich_FC Koln,2023-01-24,2223,Bayern Munich,FC Koln,1700.1,1493.8,206.29999999999995,0.9,0.3,0.9,0.1,3.1,1.8,0.9,2.3,1.0,0.0,0.0,2,0.8125,0.4,0.418,0.5859,0.4851,1.6,2.5,0.6452,0.4444,10.7,11.3,1
D1_20230124_Hertha_Wolfsburg,2023-01-24,2223,Hertha,Wolfsburg,1398.0,1556.2,-158.20000000000005,0.2,1.0,0.6,0.6,1.4,2.5,1.7,1.0,0.0,0.5,0.5,2,0.3689,0.3578,0.4141,0.4742,0.4078,2.6,2.0,0.5,0.52,12.6,15.2,2
D1_20230124_Hoffenheim_Stuttgart,2023-01-24,2223,Hoffenheim,Stuttgart,1442.7,1422.9,19.799999999999955,0.1,0.5,0.1,0.1,1.1,1.3,1.8,2.1,0.5,0.0,0.5,2,0.4679,0.3511,0.2973,0.5714,0.4896,2.3,2.2,0.7273,0.6154,10.3,12.9,1
D1_20230125_Werder Bremen_Union Berlin,2023-01-25,2223,Werder Bremen,Union Berlin,1482.3,1589.3,-107.0,0.4,0.5,0.6,0.2,1.4,1.4,2.3,1.7,0.33,0.33,0.33,0,0.3775,0.3962,0.3279,0.3924,0.625,1.8,2.5,0.5714,0.2857,10.0,9.4,2
D1_20230125_Leverkusen_Bochum,2023-01-25,2223,Leverkusen,Bochum,1568.5,1453.2,115.29999999999995,0.8,0.6,0.8,0.2,2.0,1.3,1.7,1.9,0.5,0.5,0.0,2,0.6601,0.422,0.3333,0.411,0.4111,2.3,1.3,0.3,0.5385,11.3,9.5,0
D1_20230125_Freiburg_Ein Frankfurt,2023-01-25,2223,Freiburg,Ein Frankfurt,1589.8,1546.7,43.09999999999991,0.6,0.7,0.9,0.7,1.5,2.4,1.8,1.2,0.5,0.0,0.5,2,0.486,0.3583,0.4155,0.5513,0.4719,1.7,1.9,0.5333,0.5417,12.3,12.2,1
D1_20230125_Augsburg_M'gladbach,2023-01-25,2223,Augsburg,M'gladbach,1416.8,1496.6,-79.79999999999995,0.1,0.4,0.4,0.2,1.7,2.3,2.0,2.2,0.5,0.0,0.5,2,0.3593,0.359,0.4957,0.3942,0.4731,4.2,2.2,0.5882,0.4783,9.7,13.9,0
D1_20230125_Mainz_Dortmund,2023-01-25,2223,Mainz,Dortmund,1485.3,1589.6,-104.29999999999995,0.2,0.6,0.5,0.2,1.4,2.1,1.6,1.7,0.0,0.0,1.0,2,0.4579,0.3037,0.4398,0.593,0.6552,1.9,2.3,0.5714,0.5714,10.3,12.2,2
D1_20230127_RB Leipzig_Stuttgart,2023-01-27,2223,RB Leipzig,Stuttgart,1629.6,1428.2,201.39999999999986,0.9,0.4,0.9,0.1,2.8,1.4,1.1,2.0,0.6667,0.3333,0.0,3,0.7314,0.4408,0.3262,0.64,0.4632,1.5,2.6,0.4286,0.6429,12.3,13.0,0
